epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.5043433904647827,-2.1057004253044775,10470.59537397164,721.6969558427937,78.33361240464941,0.3701837025783338,0.6285353236297612,0.44483508299566527
2,0.22646917402744293,-0.2538062634676963,6652.835939701062,396.25648435831704,45.49050401173226,0.6101890727268178,0.49448115772145185,0.33664307202539584
3,0.17739872634410858,-0.07559802305263097,6161.927638060925,372.19983828094485,40.36374434712279,0.6348263616005877,0.4785997331157069,0.3247713105806708
4,0.15223391354084015,-0.013729208910031598,5982.084954024748,360.7196688601176,38.51254456998274,0.6457658638395902,0.47137652219079,0.31767858171353347
5,0.1351487636566162,0.0012483323144543146,5937.728762722764,354.2340085526021,37.2199215777436,0.6570300982194788,0.4638213625017695,0.31052177697158023
6,0.12300484627485275,0.004570595354127738,5927.844859853916,353.93705015401207,38.18261000671247,0.6628339071498117,0.4598801765621639,0.30746596785300356
7,0.11463519185781479,0.006923910774120023,5920.833642717259,350.56030415725706,37.033217111135926,0.6670531611424513,0.4569936765232606,0.30437283906548
8,0.10824647545814514,0.007823346877025683,5918.151764683175,347.1649461792501,35.96674736405156,0.6703246094553434,0.4547429841948496,0.3019265793084725
9,0.10357383638620377,0.008825650596766765,5915.161730424196,348.44533399317424,36.90634356770753,0.6712210078295744,0.45412433271030406,0.30212989476751834
10,0.10024811327457428,0.008891013458746766,5914.966689927882,346.28558809158324,35.17055342235537,0.6721656718260338,0.4534714572026351,0.30060650399742284
11,0.09746947884559631,0.00913291436470487,5914.244810125835,349.8406253097534,36.55404915587563,0.6721249362941211,0.4534996297056889,0.3017420323076096
12,0.09557784348726273,0.009305753890700874,5913.728969068426,344.0809710187276,35.165554378311334,0.6747053680955073,0.45171154551149284,0.2990716938142391
13,0.09397829324007034,0.00936249310963444,5913.559620569418,344.0079984716288,34.9443015944277,0.6745883932490238,0.4517927551814224,0.29929889828242323
14,0.09255265444517136,0.009721356050380048,5912.488416619406,345.844793942159,36.746225587109684,0.6744182066380442,0.4519108810040294,0.30092778729336433
15,0.09143401682376862,0.00944185423899735,5913.322744736262,344.26943533447263,35.832178313896485,0.6751069869248245,0.45143261085610176,0.2990993851219607
16,0.09059911966323853,0.009646934104156513,5912.710581679136,344.7632041837565,35.887590402619765,0.6760765906513804,0.45075848462685125,0.29918502563836824
17,0.08995616436004639,0.00965340127671277,5912.691276148942,343.3151631248983,34.972923099992656,0.6774191242312293,0.4498234075029418,0.29795483921133403
