epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,1.1771312952041626,-6.5482726218969765,16323.578980737522,1961.7294587480671,280.79668138734195,-0.3913606406440344,0.9342058868487947,0.6688415082538824
2,0.23731136322021484,-3.9508538994783446,13220.005976009237,1113.0890381265258,109.58092563898984,0.07928145011900789,0.759952047293908,0.5556490881356522
3,0.20678357779979706,-3.0482698999146036,11954.359881322269,909.0976502901204,93.65077056891747,0.2305155443691096,0.6947405823081145,0.5011017586894534
4,0.18718843162059784,-2.164744015207821,10569.656897947782,740.6869043568929,80.85075877297646,0.3417362714760458,0.6425733437255197,0.4582442938062654
5,0.17054547369480133,-1.2109564476037171,8834.494203523936,584.453976792094,68.43128670350535,0.4402428897189997,0.5925466569320594,0.41797877970183106
6,0.15606589615345,-0.38865100849290557,7001.452603768848,453.480104600118,57.69611465602901,0.5237094252680566,0.5465862929972896,0.37942625374458455
7,0.1452563852071762,-0.24989421378850585,6642.448945093159,409.5381657554118,52.060856411482895,0.567188901184353,0.521041046383069,0.3579699085809323
8,0.13962815701961517,-0.13672090730523867,6334.590136428033,392.72225344248454,48.57149706919176,0.5867488688775055,0.5091312662144437,0.34899716982685575
9,0.1349390745162964,-0.0717273187495191,6150.830324808835,382.0812182647705,46.143488514219506,0.6001913526583036,0.5007821430428359,0.34249055118358046
10,0.1311604231595993,-0.04348156508444001,6069.235462134775,373.6508397205607,44.64658546865039,0.6139263219453683,0.4921050698539179,0.3348509957041189
11,0.12745362520217896,-0.010037178438332184,5971.1815559875095,367.28337308481855,43.395982103218046,0.6233076257180488,0.486089407142098,0.32985586063994493
12,0.12456926703453064,0.0023898776199606786,5934.334463348359,364.3454190561422,41.365568350139505,0.6294541683527268,0.4821073014566121,0.32751750827091836
13,0.12271377444267273,0.006779093717083184,5921.265334938825,361.28294105896,40.72900963342288,0.634746013112349,0.47865238293203205,0.32467459488564915
14,0.12071100622415543,0.007904010255890492,5917.911188663015,359.5297106899007,40.13589894031796,0.6385646103768123,0.47614374089481093,0.3225402911330422
15,0.11971759796142578,0.008489343060784638,5916.165158706897,357.74722714808144,39.87053208552914,0.6416746509388495,0.4740907797245597,0.3208662916181967
16,0.1181960180401802,0.008702612213171368,5915.528855216084,357.15988734985353,39.27504575208079,0.6438015219176185,0.4726816823250233,0.31990950583412586
17,0.11696521192789078,0.00894263736685974,5914.812641444122,354.6383285303752,39.35222932802204,0.6469179734869384,0.47060934636197205,0.3175035698321616
18,0.11592044681310654,0.009184696579802698,5914.090270378479,353.68555944458006,39.21422943503754,0.6493783203116181,0.4689668295575713,0.3162526977257245
19,0.11481413245201111,0.009218911950170439,5913.988155213695,353.04697156524657,38.86709778484892,0.6512262470473029,0.4677293686819745,0.3152197484606358
20,0.11396495252847672,0.009198838141017629,5914.048065354129,352.2977267190043,38.47917071716259,0.6528261827259123,0.4666553241369615,0.3141067148793219
