epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.2735714614391327,-0.1531975994140926,6380.334692980074,398.4306298291016,44.48594163692447,0.6005119531758569,0.5005813179555366,0.34647566821428205
2,0.15652963519096375,-0.06707005249409415,6137.451341798908,385.9113836660258,40.614990506712985,0.6225598849402171,0.48657161583813247,0.333763280714972
3,0.1445367932319641,-0.08427244822669921,6186.7249340349035,385.0649072186788,40.82925153410875,0.633305166708229,0.47959554273873195,0.3277152343594408
4,0.1345200091600418,-0.023516209668930976,6010.892469137663,374.26433018351236,40.07472746099851,0.6442241193008289,0.47240120200709695,0.32177503301195015
5,0.12660953402519226,0.004511167734579824,5928.021804823493,364.316057017924,38.51926197192019,0.6483406274302934,0.46966028925431114,0.3185893675999751
6,0.12116576731204987,0.0072961398674101785,5919.723902426243,370.9995807120768,37.07130858672736,0.638803185528694,0.47598656921172827,0.32747401626848466
7,0.11731502413749695,0.0075066304490361,5919.096267017283,366.23520151723227,36.77974790906674,0.6434862655804413,0.4728908114309017,0.3228966579707948
8,0.11369502544403076,0.008748905567714238,5915.390726701255,352.2390990025838,37.20574018896273,0.6592745266539377,0.46230122535750984,0.3107351612938061
9,0.109381303191185,0.00896074069146946,5914.758619211764,350.10921646484377,35.89607594086955,0.6640399888384607,0.45905691767700607,0.3072656959035112
10,0.10636402666568756,0.008978317399751745,5914.706167986045,348.96094193486533,34.35926789396542,0.665241530996552,0.45823528671578273,0.3061514718478468
11,0.10339125245809555,0.00838682954128922,5916.470990637468,352.84625417444863,33.99588862531258,0.6605029605048951,0.4614670944824236,0.3088444794583887
12,0.10082369297742844,0.008894198000340858,5914.957187202734,347.257442097524,34.41625404572181,0.6685993529621969,0.45593131150344546,0.30391430059230506
13,0.09861715137958527,0.00895909014747065,5914.763544629797,346.31216908192954,34.395573345243655,0.6684422098520344,0.4560393951382507,0.3035110993725468
