epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.7238235473632812,-3.7787988368534693,12988.259914346254,1108.2358420451865,108.84821035619197,0.07446310699132386,0.7619379590396704,0.5592567200764232
2,0.19899263978004456,-2.2773552000982056,10756.063380808233,764.1744034933472,82.18072963905936,0.329409054779057,0.6485621284641336,0.46378575189721083
3,0.16812297701835632,-0.608543926170982,7535.430329471785,498.6426755927531,60.96540146396608,0.4916735076290135,0.5646692198513515,0.396499923934536
4,0.14876870810985565,-0.22773298171377965,6583.298657054193,410.25455499338784,52.0815611211923,0.5693144218155854,0.5197600642764131,0.3570118841728696
5,0.13826289772987366,-0.08651555371210695,6193.121069416762,383.0610881790161,47.215345480054964,0.5982089434593574,0.5020221456755158,0.3424017445172493
6,0.13144269585609436,-0.0020505508439894182,5947.526856677308,367.48640253417966,44.124990888413855,0.6165259186344115,0.49044549612779165,0.3332526791397874
7,0.1267661452293396,0.007638759342049606,5918.702254476502,361.5302560259501,42.309234467202124,0.6283253763264716,0.48284106367127616,0.32714987551909447
8,0.12359936535358429,0.008733424532554213,5915.436918839045,359.0869347294108,41.1457911227125,0.6358242106595371,0.47794539099772587,0.32359342272200886
9,0.12146935611963272,0.008866050375596957,5915.0411796548315,357.40010500620525,40.09068101666504,0.6396950090002533,0.47539858181805,0.3219350100117558
10,0.11989698559045792,0.008653214018748301,5915.676244288109,358.5607333448283,38.39621242018942,0.6393698627570774,0.4756130379174855,0.32322724605708475
11,0.11825725436210632,0.009011649920105613,5914.606698052644,355.46948754252116,38.54346295193219,0.6456311646972552,0.47146613520651953,0.31877321890870786
12,0.11703000962734222,0.009043708292601926,5914.511028815869,354.5286501291911,37.736919684954294,0.6476580149484328,0.4701159013790009,0.3177697429384594
13,0.11569428443908691,0.009053839981842615,5914.480793304261,352.33057403152463,37.839339253694135,0.6509947169423052,0.46788459174922015,0.3150911207066473
14,0.11437256634235382,0.009201893274300987,5914.0389473697605,352.51330345169066,37.266649567980686,0.6532397510529685,0.46637729140233647,0.3145275553395155
15,0.11358855664730072,0.009171491981134428,5914.129678797007,350.96107495071413,37.07496328440667,0.6550801049184374,0.46513804743715803,0.3127677049033297
16,0.11260372400283813,0.009068213447004703,5914.437899000142,350.20948543314614,36.71937159804954,0.6563936972617384,0.4642514870628104,0.311906977857525
17,0.11141562461853027,0.008854189592310324,5915.0765718496505,351.77810606933593,35.50905989789507,0.6550787328144129,0.4651389726043654,0.31346468776957387
