epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.43573662638664246,-0.6942513848543375,8613.542969004779,722.3418309451732,82.08440913151408,0.31708496193762403,0.6604999544408959,0.47031363657198083
2,0.1487429440021515,0.0041718723367371036,6603.665923660663,379.613453154083,44.90593739476763,0.6166610699119173,0.49485836637317965,0.33479226039691073
3,0.12485532462596893,0.00587295154692602,6598.023303300299,367.3860036470262,41.06883373241166,0.6369783415646766,0.4815658950104838,0.3239488223469296
4,0.11749102175235748,0.006174805643029413,6597.021524116018,363.09556911294015,39.96131389057011,0.6453129777258371,0.47600564494498937,0.3189079992282223
5,0.11229770630598068,0.006146805294827473,6597.114456756363,360.3746314318486,37.877575732696684,0.651363935652058,0.4719278519930627,0.31543787589552374
6,0.10777980834245682,0.006181997343335577,6596.997654783758,358.03740375701943,36.95882061336313,0.656008424932856,0.4687738282889321,0.31219248534791433
7,0.10452397912740707,0.006303845897001059,6596.593224968153,355.8121767023895,36.325056582304356,0.6613874834192588,0.46509423642393377,0.3090509436477552
8,0.10187750309705734,0.0062724159909306465,6596.69754693075,354.9707050583501,35.611374363079605,0.6639867898416824,0.4633056855724033,0.3074290194787694
9,0.09960556030273438,0.0064976296962183655,6595.949982453942,352.92063825526674,35.92996477533853,0.6680648021487938,0.4604856567169429,0.30496054692295793
10,0.09751448035240173,0.006199698184322089,6596.938905130338,354.2466720165133,34.67862408635089,0.6675711651536778,0.4608279348305062,0.3052113603800687
11,0.09572150558233261,0.006290998460561359,6596.635868304296,352.90671293479926,33.99553134356475,0.669444090087725,0.4595279344093222,0.30381708497672627
12,0.09435034543275833,0.006375888377725847,6596.354095757385,351.88691447373844,34.417341504908535,0.6727233037408509,0.45724292590582183,0.3019979373681244
