epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.3314136266708374,-0.39558448636969334,7018.909823821824,447.95754797536216,52.467220496090086,0.5498848328377401,0.531354748957301,0.369717600250383
2,0.14994896948337555,-0.11992800639698853,6287.625244069634,378.0032737461853,42.04128093018078,0.630850226436134,0.48119825745227807,0.32701173666639705
3,0.13684384524822235,-0.03970870369228163,6058.253418682394,393.97578066452024,37.162505309122984,0.5964227601867051,0.5031367911708164,0.355140422930166
4,0.13135720789432526,-0.009283879674336193,5968.954448522125,365.6686239312236,37.69321268012939,0.6434578532411843,0.47290965455696593,0.3215522692521956
5,0.12748892605304718,-0.006155358598935123,5959.696154700788,359.91841387883505,36.97982684019584,0.6519441160234887,0.4672477651304607,0.3157135184006655
6,0.12449172139167786,0.00021501723379679927,5940.799575380944,365.9866334655762,40.27423586224286,0.6449273923972052,0.4719340660692437,0.32076508777282386
7,0.12173114717006683,-0.023733760648924962,6011.5312504558715,367.98727311299643,39.39893304756513,0.6461861399484238,0.4710968101784578,0.3198380209836489
8,0.11905225366353989,0.008440064569841477,5916.31217481148,356.5928188713074,37.53386041112714,0.6551003936827952,0.4651243671375391,0.3138402250590049
9,0.11703269928693771,0.007867931176005483,5918.018794606186,366.1845663641612,33.39641421432658,0.6420168788298879,0.47386432931264916,0.32459961762012296
10,0.11309840530157089,0.008624831922192322,5915.76092610431,355.3030416315206,33.97838267858519,0.6585604615844156,0.46278539869832946,0.31246691922908154
11,0.11139807105064392,0.008863303560373348,5915.049376081716,351.6375057910665,34.40043876506976,0.6642357119008788,0.4589231798622951,0.30831689051530475
12,0.10921885818243027,0.007650787491664479,5918.666384851083,363.3898147481028,33.197193431293556,0.6470522103920309,0.47051987827389397,0.31997649387570953
13,0.10854382812976837,0.009121498657760685,5914.278878817827,350.5854092716471,34.715694934220856,0.6661557539882479,0.4576091402729614,0.3071680443755285
14,0.1073148250579834,0.008617294824388666,5915.783413849299,353.2676255861918,33.65045937322889,0.6614942196479383,0.46079290912315435,0.30991321952397544
15,0.10517003387212753,0.006854055281759086,5921.041882287507,373.438080357132,33.165508348573645,0.640076665346496,0.47514672996553353,0.3261573798509837
16,0.104288749396801,0.008106367305723228,5917.307622005762,356.6191296878306,33.02128552046925,0.6582813781916343,0.46297449416525327,0.31216270241773714
