epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.32614845037460327,-0.7395592037401326,7836.302695123758,511.59816631500246,59.70566263153969,0.49624649941571686,0.5621235513152718,0.39498746638219534
2,0.17018039524555206,-0.2115814778983085,6539.851831742506,392.42484112472533,44.24967805082064,0.6185414356606214,0.4891549218796022,0.3339130152777727
3,0.1494629681110382,-0.05631199959777189,6106.434498481892,383.1169284295654,39.210990543330325,0.6189428671616679,0.4888974707420519,0.3386093284763553
4,0.1400553286075592,-0.038881262812667794,6055.842241267121,369.0373110623169,40.94867069659965,0.6337741993575694,0.4792887236555315,0.32641763597192675
5,0.13207265734672546,-0.043135740185209936,6068.22966253945,375.5160416618856,40.54526060837696,0.634313825906206,0.47893548220768783,0.3276500305076713
6,0.12633170187473297,-0.004184720956135202,5953.857017775714,367.53222033691407,39.229122969174405,0.6344170337631226,0.4788678922953899,0.3269243785396026
7,0.12220729142427444,0.003877102614437522,5929.909396830156,367.1637742328898,39.913811373366975,0.6331507543143124,0.4796965091210386,0.3278190872803145
8,0.1192234456539154,0.00219882987548381,5934.9026647501705,366.0983606952922,40.924617022138264,0.6357891741468555,0.47796838145659204,0.32550999175356465
9,0.11628186702728271,-0.006771152805981506,5961.519623105393,371.58692736058555,41.029486825583206,0.6358583423826025,0.4779229931853914,0.32529167154157745
10,0.11335060000419617,0.0014355154795208103,5937.172320626189,367.72944377410886,39.94629926864871,0.6351549745403218,0.4783843431660488,0.3260743722383743
