epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.6241773962974548,-2.828287160093523,12947.77528191755,1242.6807530923136,119.33044085974186,0.05352100030583551,0.7775797555037818,0.5550663198641225
2,0.22543486952781677,-0.355346946249286,7704.033111680738,627.0844295904523,75.71776003967054,0.37237096009125203,0.6332000913396029,0.4484354234794876
3,0.17593829333782196,0.002599393164482322,6608.877681976577,385.37302325062933,46.76018598182365,0.602250559119361,0.5040739368628161,0.3421343765088408
4,0.15212057530879974,0.005273047764158156,6600.013784389248,372.45115862103654,42.76069986087366,0.6252700681321266,0.4892700659333527,0.3297244281681545
5,0.14247450232505798,0.00584637086626183,6598.1115107273135,366.573108542541,40.81855390528995,0.6380407334400127,0.48086072144549874,0.3227741728978459
6,0.13523222506046295,0.005992625310783706,6597.626153836929,364.3343031511258,39.29152261077801,0.6437881550127517,0.47702773731703296,0.31981128210702026
7,0.12913087010383606,0.006217525244828437,6596.879736021508,360.79391531327167,39.150271151028015,0.6497683556899838,0.4730065399388058,0.31582194325438234
8,0.12432003021240234,0.0064444865324723155,6596.12639117377,359.2628706540741,38.848701126107194,0.654139208604053,0.47004573817120143,0.31369802231325916
9,0.11985541880130768,0.006398995150253439,6596.277396058794,358.1417044060154,38.39496278091411,0.6561277556974585,0.46869251235625053,0.3124968985883377
10,0.11583751440048218,0.006383816659336405,6596.32777903631,356.5325182832803,37.24794280626927,0.6602118075285476,0.46590094947836586,0.30988171049206853
11,0.11256228387355804,0.006329120333564031,6596.509333007579,356.9280877095111,36.88634745867218,0.6599461924577584,0.4660830131017055,0.3101650307211222
