epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.2341407835483551,-0.11263606988391883,6267.1222120361435,388.31337126230875,47.97279885813449,0.599658470912929,0.5011157636431484,0.3406506082880442
2,0.1240847185254097,0.005205505079551864,5925.954094590641,398.6250191224162,38.40400589566139,0.597041030942116,0.5027512466400685,0.35415971431427656
3,0.11690081655979156,0.007901403383874572,5917.918963730698,362.7752020712789,41.27109834070955,0.6437791650366961,0.4726965160805284,0.3236392343550702
4,0.11309939622879028,0.00792564733027279,5917.846655097684,360.51808632207235,34.70628212043082,0.6535216824013077,0.466187660214905,0.31650564935921743
5,0.10974610596895218,0.006986999447452957,5920.6455687739035,371.11153884343463,33.25498068586424,0.6346309659996479,0.4787277595754493,0.3279331740108935
6,0.10520033538341522,0.008169806172207084,5917.118391387586,355.6160163028717,34.77530357840396,0.6610212034888951,0.46111474469361424,0.3098103890668035
7,0.10246475785970688,0.009313674254235238,5913.7053295968735,356.11042250002544,37.09832489696186,0.6604837245220329,0.46148016771481126,0.3116495624185376
8,0.10016311705112457,0.008778897470093638,5915.301236175488,355.05994801261903,36.11037675439167,0.6639726847607619,0.4591028976362084,0.30927049773268245
9,0.0977722629904747,0.007874105114298424,5918.000380959029,357.7942862517293,33.61477488390508,0.6552220822132988,0.4650423066001317,0.3123741288244436
10,0.09610418230295181,0.009151645086627358,5914.188910298275,348.5394102581279,34.78685015241806,0.6647553641159623,0.45856791159950233,0.3059686354750849
