epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.2195439338684082,0.005673786515948853,6598.684199564623,376.0524824215064,40.90373415643069,0.6266437241455678,0.48837247841056164,0.33225334141804785
2,0.11223171651363373,0.0055834740667047855,6598.983864700838,375.7264766412228,36.69855197123813,0.6376321256625224,0.4811320613843413,0.32705553774217255
3,0.10832902044057846,0.003367560041744988,6606.33221591407,418.7846409435169,35.387889867455755,0.5579341083142543,0.5314139584377315,0.38194445661406357
4,0.1025632917881012,0.006574006326887649,6595.696441982751,356.58853611642405,35.8296914802954,0.66283513290297,0.46409897700019553,0.3092088063964926
5,0.10088344663381577,0.006195133023057187,6596.954057095635,357.5896551344045,34.373777934772235,0.663434217849657,0.4636864809885273,0.3082365545203155
6,0.09795127063989639,0.006120912763802444,6597.200392425292,361.88159211159103,34.76140101357072,0.662820732650619,0.46410888768733916,0.30956525695540066
7,0.0959564745426178,0.006659844256809322,6595.411482074803,356.80698640189746,36.30124876337159,0.6679845960450845,0.4605412873486973,0.3068028441640412
8,0.09379807114601135,0.005716095149149059,6598.543810889621,366.3866231813018,32.52744113063334,0.6516802674527423,0.47171370365739884,0.3169986816205137
9,0.09171551465988159,0.0061657559117561656,6597.051560150739,361.41807275514435,33.27774748232667,0.6614191424707802,0.46507249359716446,0.31205361251608943
10,0.09011096507310867,0.00542105936829651,6599.522737591415,369.1576024709623,32.1900899179259,0.6488034891741149,0.47365764368902913,0.31891418686465917
