epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.27398717403411865,-0.021911261595954246,6006.177861284488,392.4779073805237,39.95759997601667,0.6071588312946757,0.49639939097038216,0.34600300840774006
2,0.1336015909910202,-0.042641837865513565,6066.792904386888,407.8661637645467,51.96995191121392,0.582268279962386,0.5118838997248136,0.35998030168971523
3,0.12042159587144852,3.541188875966217e-05,5941.333165833005,368.4045612290446,41.416167030174066,0.6360550790553936,0.4777938707946497,0.32572949478136587
4,0.11122547090053558,0.0004071962287210962,5940.228576725866,409.68434595565793,48.57815817752446,0.6035206125914295,0.4986927444247443,0.351331955579226
5,0.10411502420902252,0.007750078244479708,5918.370277626767,360.45838961176554,35.70607792273216,0.6511665409725209,0.46776940192611216,0.31613827299672476
6,0.09959489852190018,0.009222116106432199,5913.9785923759855,353.12815532450355,37.8063508800281,0.6557312916661653,0.464698764531402,0.31238351501759193
7,0.09798948466777802,0.00941694520518277,5913.397093844823,351.6178724256897,37.578206922135635,0.6573293572194912,0.4636189642625036,0.3113619642639524
8,0.09672128409147263,0.008688322996805553,5915.571490235687,352.27757268122355,34.91531186516287,0.655720807134338,0.4647058405620937,0.31136368192353003
9,0.09568279981613159,0.008518957899254054,5916.076804848767,357.07359369776407,34.889032214766054,0.6543363458183609,0.4656392715849486,0.3124603640684336
10,0.09462124854326248,0.008914065891773904,5914.897900739098,352.8588811391195,36.05899645197037,0.6591953481429136,0.4623549375088328,0.3096217489840732
