trial_id,epoch,train_loss,val_rmse_log
17,1,0.6132254816300529,0.4993285978772037
17,2,0.23912829748562403,0.47631526779431255
17,3,0.22315729968002865,0.4720839976093337
17,4,0.21258187644549778,0.47095090088831437
17,5,0.20455240851470402,0.46441516509070074
17,6,0.19881346249444143,0.4629174219617342
17,7,0.1940345107112612,0.46206497473740077
17,8,0.19081286056041719,0.46368294397302545
17,9,0.18781361018248965,0.4623015268428993
17,10,0.18473253069673265,0.4667325653672822
