epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.7304437160491943,-286.6446116447132,10306.573798483345,976.4452384144432,87.13640863043895,0.04721946464473459,0.7037379771935296,0.5323113437773821
2,0.2342696189880371,-15.513752331403708,2469.500277348489,350.0655795703641,46.1864838134188,0.5050315985085022,0.5072280795600739,0.3889597769453798
3,0.18304255604743958,0.5076885073886374,426.3891872147911,240.01788635908,35.014184290258946,0.6481937041520152,0.4276282164974294,0.3258724480708133
4,0.16385260224342346,0.6475665906368362,360.7652774905756,227.21853710056982,33.72164430986475,0.6722468355783329,0.41275086962819574,0.3121023803420908
5,0.15167270600795746,0.6741898163895055,346.87142393345727,223.6756288421908,32.16702364994985,0.6790027945289078,0.40847471271941505,0.308387001042523
6,0.14174067974090576,0.6888041062548639,339.00267467958327,220.62128503492923,32.11193952621338,0.6848448605527895,0.40474057762853943,0.30460946959119545
7,0.13364842534065247,0.6907422238526661,337.9453772563993,220.09589824203297,32.348869136994296,0.6867967645834057,0.4034852565155175,0.3033721257400333
8,0.12646928429603577,0.6988413609905703,333.49080091416613,217.29856632554595,31.224114602529035,0.6916608041903303,0.400339938310278,0.30004215571694337
9,0.12017419934272766,0.7045022432003225,330.34161679319567,215.29338702220787,30.753554749307703,0.6966008453235147,0.3971199758844337,0.29698678767338876
10,0.11420857161283493,0.7084163060820607,328.14652730393567,213.1588038301224,30.39805735482515,0.7051681447923523,0.3914729448529122,0.2922635749941022
11,0.1089259460568428,0.7013110979528139,332.12054281323356,213.14788311555142,28.899582548237124,0.7054469947911296,0.39128777481157295,0.29127229702281965
12,0.10430777072906494,0.720329002433155,321.37338825245735,208.584003251924,29.504848932502036,0.7153204202746852,0.3846738890747426,0.285794061781046
13,0.10078863054513931,0.7251470151119913,318.5931432547611,207.32022445175696,29.518887822373195,0.7180688616319204,0.3828124667769571,0.2840324506821568
14,0.09774627536535263,0.7094802865605521,327.5472815459116,209.90817803382726,28.316079427645768,0.714399524584304,0.3852955678538443,0.2855824008276158
15,0.09476809203624725,0.7210232099891016,320.97427920167866,207.03747257685004,28.51956571014156,0.7184998332674313,0.38251976336467547,0.28315194404886107
16,0.0926075428724289,0.7150351617307653,324.4007381550932,208.33916410149342,28.470975795484787,0.7179957688691947,0.38286208706303154,0.28373800584093656
