epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.42824259400367737,-80.40754483310454,5483.003515873451,578.1782011717451,61.37487903861193,0.30912162356706374,0.5992600832253804,0.46093397540363834
2,0.18609316647052765,-1.1486972661678538,890.7868791496483,282.33752494947305,39.07194812981666,0.5832981996706705,0.46540092125219823,0.3598914609635234
3,0.15673768520355225,0.5950723099319433,386.7006782928682,238.46375816614824,32.79897461507956,0.6536729197139475,0.4242850955983405,0.32485101311628
4,0.1448383778333664,0.6323846755155031,368.4537656388301,235.37742564475508,31.528941932573673,0.6636523751873589,0.418127500994091,0.3192295909541018
5,0.1402387171983719,0.6481746629439221,360.4539192682939,230.60869380069522,31.379156843199958,0.6715196660699725,0.41320849077059774,0.3132639439788169
6,0.13666510581970215,0.644276709482093,362.44519476156603,233.56848827812186,30.89461360596193,0.6674530512105398,0.4157584013918949,0.3161310399996762
7,0.13282905519008636,0.6732233898694404,347.3854924604666,223.98195357317132,31.46532986959659,0.6826960709683312,0.4061180340159283,0.30606559805056155
8,0.12940795719623566,0.6438257244870755,362.67487549070705,233.24463863429753,30.063716644962224,0.6654657234836677,0.4169988539729547,0.3166518845388107
9,0.12610171735286713,0.6706802899863906,348.7346157223681,220.82072333338493,31.42037728815859,0.6927692328206556,0.3996197123798466,0.2993086719917646
10,0.12351138144731522,0.6729637771089632,347.5234579674897,223.5869300976138,30.049930956586905,0.6874110375908214,0.4030893925558372,0.30307070841952516
