epoch,train_loss,val_r2,val_rmse,val_mae,val_mape,val_r2_log,val_rmse_log,val_mae_log
1,0.7733217477798462,-422.02754079032496,12498.863269113988,1426.6827271493685,120.19719167304825,-0.2272820767627488,0.798705630732464,0.5875131872032611
2,0.20015354454517365,-66.85480158214365,5005.834513364103,510.9819289745742,57.901463184858635,0.3687673312513813,0.5728082756766155,0.4365299115190611
3,0.15035371482372284,-1.9630330299208985,1046.0548133680302,266.4095682744021,38.795273035835066,0.611558422083017,0.44934240459711783,0.343358111817847
4,0.13072900474071503,0.4286612163920278,459.33871248246754,237.44327919475165,34.747988790729934,0.6577472983147216,0.4217819523613876,0.32074794719598004
5,0.12436723709106445,0.6134546906016733,377.82126662783554,228.94036447817786,34.05729084844398,0.6723026138934777,0.41271574635528513,0.31229046228855006
6,0.11995451897382736,0.6466228520639776,361.24797929919487,224.79865471286863,33.065721766069075,0.6796507453224914,0.4080622399497385,0.3080854827391301
7,0.11655832827091217,0.6700749395789414,349.05498785789837,222.4929398203574,32.85674669992754,0.6836156802021017,0.4055291020014874,0.30540655954858403
8,0.11354193836450577,0.6906682289551803,337.98580427209225,220.51916123220715,32.36600489050683,0.6865325260721349,0.40365542376447516,0.30373643386741644
9,0.11107273399829865,0.6973920882216448,334.29227063285447,219.1546314695645,32.541587133352586,0.6883166935813116,0.40250503870664966,0.3022060101890474
10,0.10873187333345413,0.6980682995464247,333.91855494922333,218.22394050078213,31.42569129578633,0.6898419505971547,0.4015189792340075,0.3012546167660597
11,0.10656647384166718,0.7042368704567621,330.4899156995593,216.80129860735403,31.71457723305231,0.6927936508071163,0.3996038316418795,0.2993224828548818
12,0.10443288832902908,0.7053617014946003,329.8608659599934,215.72988254549406,30.89352138629946,0.6950619771525386,0.3981258164288416,0.2978761919935916
13,0.102464959025383,0.7116900775992769,326.29918604424097,214.09205334775677,30.99758923805877,0.6988584244043358,0.39563974146509084,0.29539506937559457
14,0.10058866441249847,0.7131001427130561,325.50027658836905,213.26312123174029,30.500452650820403,0.7007848025139389,0.39437227365449906,0.2940748780096931
15,0.098761186003685,0.7136603877101211,325.18231021451385,212.33749351899218,30.19566311329497,0.7033435857315038,0.3926823865209078,0.2923136172871243
16,0.09728018939495087,0.7165458824089028,323.5397018196845,211.1131509694764,30.08764300126568,0.7063032146736712,0.39071865450038734,0.29054438203468097
17,0.0956399068236351,0.722541134858778,320.09987063644724,210.1022118417605,30.511955016436552,0.7084571295155144,0.3892832908511963,0.2892341847717755
18,0.09427539259195328,0.7267016399408289,317.6908514929149,209.16171028346855,30.707253276026496,0.7103550731580239,0.3880141050639972,0.28814165371468187
19,0.0929977148771286,0.7102287806035146,327.1250635458694,211.67716991421963,29.442992480600427,0.709735751300437,0.38842871149277464,0.2887868012852458
20,0.0918344110250473,0.7199302578653209,321.602407796923,208.8580506862962,29.49092426632379,0.7126768165757309,0.38645584927311577,0.28646814577231816
